"","Title","First Author","Year","URL","_gddid"
"8047","Detrital and volcanic zircon U–Pb ages from southern Mendoza (Argentina): An insight on the source regions in the northern part of the Neuquén Basin","Naipauer, Maximiliano","2015","http://www.sciencedirect.com/science/article/pii/S0895981115300663","5678d93ccf58f1b1878aa0a5"
"8048","Field and textural evidence of two migmatization events in the Sierras de Córdoba, Argentina","Guereschi, Alina B.","2008","http://www.sciencedirect.com/science/article/pii/S1342937X07001608","54b43255e138239d8684c27d"
"8049","MINUTES OF PROCEEDINGS","","1924","http://www.tandfonline.com/doi/abs/10.1080/00359192409519291","59452ee5cf58f1617e5fd8b6"
"8050","Kurzvorträge aus anderen Gebieten der physikalischen Chemie","","1965","http://doi.wiley.com/10.1002/bbpc.19650690926","59ac5151cf58f1aa0694e440"
"8051","Studies of the geology and mineral resources of the southern Antarctic Peninsula and eastern Ellsworth Land, Antarctica","Edited by Rowley, P. D.","1988","https://www.sciencebase.gov/catalog/item/4f4e4b05e4b07f02db699dd8","55b2fb61e138231cbdd6cf60"
"8052","Late Pennsylvanian and Early Cisuralian palynofloras from the Rajmahal Basin, eastern India, and their chronological significance","Murthy, Srikanta","","https://www.tandfonline.com/doi/full/10.1080/08912963.2018.1529763","5c38d9ff1faed655488c5f87"
"8053","Clockwise block rotations along the eastern border of the Cordillera de Domeyko, Northern Chile (22°45′–23°30′S)","Arriagada, César","2000","http://www.sciencedirect.com/science/article/pii/S0040195100001517","54f9f5e9e138239936c6cab0"
"8054","Corrosion News","","2010","http://doi.wiley.com/10.1002/maco.201090027","59c2712bcf58f1a4f416b724"
"8055","Alder Creek sanidine (ACs-2): A Quaternary 40Ar/39Ar dating standard tied to the Cobb Mountain geomagnetic event","Nomade, S.","2005","http://www.sciencedirect.com/science/article/pii/S0009254105000306","54d89700e138238471e803aa"
"8056","Goldschmidt Abstracts 2008- R","","2008","http://www.sciencedirect.com/science/article/pii/S0016703708002767","55c17723cf58f1a8110b808d"
"8057","Birth, death, and resurrection: The life cycle of suprasubduction zone ophiolites","Shervais, John W.","2001","http://doi.wiley.com/10.1029/2000GC000080","56c14a16cf58f15c72c8fccd"
"8058","Petrogenesis of Early Cretaceous alkaline dolerite dykes in the Dabie Orogen, China: Constraints on the timing of lithospheric thinning","Zhang, Jinyang","2015","http://www.sciencedirect.com/science/article/pii/S0024493714004320","55f3dc61cf58f16256a22097"
"8059","Incipient axial collapse of the Main Cordillera and strain partitioning gradient between the central and Patagonian Andes, Lago Laja, Chile","Melnick, Daniel","2006","http://doi.wiley.com/10.1029/2005TC001918","56e37610cf58f1797bf566fb"
"8060","Ordovician K-bentonites: Issues in interpreting and correlating ancient tephras","Huff, Warren D.","2008","http://www.sciencedirect.com/science/article/pii/S104061820700122X","583347a2cf58f177a7b79906"
"8061","Paleoenvironment and Taphonomy of the Chanares Formation Tetrapod Assemblage (Middle Triassic), Northwestern Argentina: Spectacular Preservation in Volcanogenic Concretions","Rogers, Raymond R.","2001","http://dx.doi.org/10.2307/3515563","579a7f39cf58f1065e5f7f17"
"8062","On the Species Involved in the Vaporization of Imidazolium Ionic Liquids in a Steam-Distillation-Like Process","DaSilveira Neto, Brenno A.","2006","http://doi.wiley.com/10.1002/anie.200602219","5ab28835cf58f125f8bf70b1"
"8063","Goldschmidt Abstracts 2007- XYZ","","2007","http://www.sciencedirect.com/science/article/pii/S0016703707003316","55c1a6f5cf58f1a8110b820e"
"8064","Salar de Atacama basin: A record of compressional tectonics in the central Andes since the mid-Cretaceous","Arriagada, Cesar","2006","http://doi.wiley.com/10.1029/2004TC001770","56e32f8ecf58f1615866e9af"
"8065","Age and sources of gold mineralization in the Marmato mining district, NW Colombia: A Miocene–Pliocene epizonal gold deposit","Tassinari, Colombo Celso Gaeta","2008","http://www.sciencedirect.com/science/article/pii/S0169136807000698","55987ef7e1382390cc640de0"
"8066","Short chain ladderanes: Oxic biodegradation products of anammox lipids","Rush, Darci","2011","http://www.sciencedirect.com/science/article/pii/S0016703711000202","5631a156cf58f10c477fe66e"
"8067","Petrofabrics of high-pressure rocks exhumed at the slab-mantle interface from the “point of no return” in a subduction zone (Sivrihisar, Turkey)","Whitney, Donna L.","2014","http://doi.wiley.com/10.1002/2014TC003677","56e33563cf58f163700dadef"
"8068","Goldschmidt Abstracts 2010 – W","","2010","http://www.sciencedirect.com/science/article/pii/S0016703710002346","55c0fb15cf58f16e99a379f8"
"8069","Confocal analysis of the exopolysaccharide matrix of Candida albicans biofilms","Gonçalves, Letícia M.","2015","http://doi.wiley.com/10.1111/jicd.12093","59349118cf58f13ac0cec8fd"
"8070","Informal notes; Workshop on the Application of Isotope Systems to Geological Problems","convened by Ayuso, R. A.","1992","https://www.sciencebase.gov/catalog/item/4f4e4ab0e4b07f02db66dbb3","55a5437ce13823757cc6f4f6"
"8071","Reconstructing the total shortening history of the NW Himalaya","Guillot, Stéphane","2003","http://doi.wiley.com/10.1029/2002GC000484","567438abcf58f122156070a3"
"8072","ABSTRACTS OF PAPERS PRESENTED AT THE 45TH ANNUAL MEETING THE METEORITICAL SOCIETY SEPTEMBER 13-16,1982 ST. LOUIS, MISSOURI","","1982","http://doi.wiley.com/10.1111/j.1945-5100.1982.tb00092.x","5bc9a46dcf58f197ecf7bb4c"
"8073","Oligocene-Miocene basin evolution in the northern Altiplano, Bolivia: Implications for evolution of the central Andean backthrust belt and high plateau","Murray, B. P.","2010","http://dx.doi.org/10.1130/b30129.1","579edf8acf58f1070471e2fc"
"8074","The Dodecanese Province, SE Aegean: A model for tectonic control on potassic magmatism","Robert, U.","1992","http://www.sciencedirect.com/science/article/pii/002449379290009N","54c72dfae13823b607fd381f"
"8075","Provenance and paleogeography of the Nama Group (Ediacaran to early Palaeozoic, Namibia): Petrography, geochemistry and U–Pb detrital zircon geochronology","Blanco, G.","2011","http://www.sciencedirect.com/science/article/pii/S0301926811000404","54b43270e138239d86850d55"
"8076","Historical unrest at large calderas of the world","Newhall, Christopher G.","1988","https://www.sciencebase.gov/catalog/item/4f4e4a54e4b07f02db62c247","558ec11be13823109f3ee55f"
"8077","In-situ LA-ICP-MS trace elemental analyses of magnetite: Cu-(Au, Fe) deposits in the Khetri copper belt in Rajasthan Province, NW India","Chen, Wei Terry","2015","http://www.sciencedirect.com/science/article/pii/S0169136814002509","5598eaa4e1382390cc640ff7"
"8078","Geochronology and thermochronology of gold mineralization in the Turmalina deposit, NE of the Quadrilátero Ferrífero Region, Brazil","Tassinari, Colombo C.G.","2015","http://www.sciencedirect.com/science/article/pii/S0169136814003692","5598df7ae1382390cc640fba"
"8079","Application of the tectono-geochemistry method to mineral prospectivity mapping: a case study of the Gaosong tin-polymetallic deposit, Gejiu district, SW China","Zhao, Jiangnan","2014","http://www.sciencedirect.com/science/article/pii/S0169136814002388","5599086de1382390cc6410a2"
"8080","Continental basalts record the crust-mantle interaction in oceanic subduction channel: A geochemical case study from eastern China","Xu, Zheng","2017","https://www.sciencedirect.com/science/article/pii/S1367912017301190","5a213669cf58f19d1a3a2f4a"
"8081","Eustatic changes of sea-level and orogeny in the Jurassic","Brookfield, M.E.","1970","http://www.sciencedirect.com/science/article/pii/0040195170900351","54f9a5aae138239936c6c89b"
"8082","40Ar/39Ar ages of CAMP in North America: Implications for the Triassic–Jurassic boundary and the 40K decay constant bias","Jourdan, F.","2009","http://www.sciencedirect.com/science/article/pii/S002449370900005X","54c7610ce13823b607fd38fc"
"8083","Age of Jurassic basal sauropods in Sichuan, China: A reappraisal of basal sauropod evolution","Chang","2018","http://dx.doi.org/10.1130/b31910.1","5c3e89921faed655488cd66f"
"8084","Deposits, character and timing of recent eruptions and gravitational collapses in Tatun Volcanic Group, Northern Taiwan: Hazard-related issues","Belousov, Alexander","2010","http://www.sciencedirect.com/science/article/pii/S0377027310000351","554479b9e138233dfd7d3256"
"8085","Cretaceous tectonic evolution of coastal southern California: Insights from the Catalina Schist","Grove, Marty","1995","http://doi.wiley.com/10.1029/95TC01931","56e34f24cf58f16c38a62d67"
"8086","Nitrogen cycling within suboxic and anoxic sediments from the continental margin of Western North America","Chong, Lauren S.","2012","http://www.sciencedirect.com/science/article/pii/S0304420311001228","5683c75ccf58f1beada530a4"
"8087","Forty-first annual report of the Director of the United States Geological Survey","Smith, George Otis","1920","https://www.sciencebase.gov/catalog/item/526b9303e4b058918d0acbcc","5643cd2acf58f10f8b36764c"
"8088","Geology of the south-central part of the New River Mesa Quadrangle, Cave Creek area, Maricopa County, Arizona","Gomez, Ernest","1979","https://www.sciencebase.gov/catalog/item/4f4e4ac9e4b07f02db67c7a7","55a78645e13823757cc70091"
"8089","Effects of fluid rotary drilling on hydrochemical sampling results from deep boreholes in fractured Columbia River Basalt","Graham, David L.","1991","http://www.sciencedirect.com/science/article/pii/0022169491901377","54fe12d9e138239936c6e755"
"8090","Exhumation and incision history of the Lahul Himalaya, northern India, based on (U–Th)/He thermochronometry and terrestrial cosmogenic nuclide methods","Adams, Byron","2009","http://www.sciencedirect.com/science/article/pii/S0169555X08005539","55186afbe1382394b500db86"
"8091","Contributions and unrealized potential contributions of cosmogenic-nuclide exposure dating to glacier chronology, 1990–2010","Balco, Greg","2011","http://www.sciencedirect.com/science/article/pii/S0277379110003999","5507b5d9e1382326932d96ad"
"8092","Subject index","","1965","http://www.sciencedirect.com/science/article/pii/0079661165900595","57855713cf58f18cd4d37435"
"8093","Palaeoenvironmental reconstruction of Livingston Island, Antarctic Peninsula, in the Early Cretaceous: interpretations from the Walker Bay erratics","Chen, Kevin","2015","http://www.tandfonline.com/doi/full/10.1080/03115518.2015.1029734","58b22fbecf58f1b40f7ed99c"
"8094","Elastic and viscoelastic properties of α iron at high temperatures","Isaak, Donald G.","1995","http://doi.wiley.com/10.1029/95JB01235","56e2d426cf58f1239ac6da45"
"8095","Evidence for underplating in the genesis of the Variscan synorogenic Beja Layered Gabbroic Sequence (Portugal) and related mesocratic rocks","Jesus, Ana Patrícia","2016","http://www.sciencedirect.com/science/article/pii/S0040195116301974","57673a3acf58f160b824fbdf"
"8096","The role of climate in the accumulation of lithium-rich brine in the Central Andes","Godfrey, L.V.","2013","http://www.sciencedirect.com/science/article/pii/S0883292713002242","550b07f2e1382369a6f92f25"
"8097","Late Cenozoic structural and tectonic development of the western margin of the central Andean Plateau in southwest Peru","Schildgen, Taylor F.","2009","http://doi.wiley.com/10.1029/2008TC002403","56e361fccf58f172b09e4a5c"
"8098","Effect of Emulsifier Type on the Characterization of O/W Emulsions Using a Spectroscopy Technique","Celis, María-Teresa","","http://www.tandfonline.com/doi/full/10.1080/01932691.2015.1048459","5c9569324e85ba2e7cc05456"
"8099","Early uplift and orogenic deformation in the Neuquén Basin: Constraints on the Andean uplift from U–Pb and Hf isotopic data of detrital zircons","Tunik, Maisa","2010","http://www.sciencedirect.com/science/article/pii/S0040195110001642","54b9d126e1382369e57e4e3f"
"8100","Geology and resources of uranium deposits","Cathcart, J. B.","1978","https://www.sciencebase.gov/catalog/item/4f4e4ad6e4b07f02db684276","55b36961e138231cbdd6d1a6"
"8101","Cosmogenic nuclides in recently fallen meteorites: Evidence for galactic cosmic ray variations during the period 1967–1978","Evans, J. C.","1982","http://doi.wiley.com/10.1029/JB087iB07p05577","56dda359cf58f122ee2f4c4c"
"8102","The Pelagonian terrane of Greece in the peri-Gondwanan mosaic of the Eastern Mediterranean: Implications for the geological evolution of Avalonia","Zlatkin, Olga","2017","https://www.sciencedirect.com/science/article/pii/S0301926816302406","5b6ec8e5cf58f1424658e60f"
"8103","Thermisch und UV-photochemisch initiierte hochdruckpolymerisation des ethylens, 1. Molmassen-mittelwerte","Buback, Michael","1984","http://doi.wiley.com/10.1002/macp.1984.021850816","598e4c18cf58f14216f628c7"
"8104","Photochemistry and evolution of Mars' atmosphere: A Viking perspective","McElroy, Michael B.","1977","http://doi.wiley.com/10.1029/JS082i028p04379","56bfd637cf58f15c72c8e081"
"8105","A geological and geophysical investigation of Baby Bare, locus of a ridge flank hydrothermal system in the Cascadia Basin","Becker, Nathan C.","2000","http://doi.wiley.com/10.1029/2000JB900204","56bf4917cf58f15c72c8d58d"
"8106","Mercury presence and speciation in the South Atlantic Ocean along the 40°S transect","Bratkič, Arne","2016","http://doi.wiley.com/10.1002/2015GB005275","56e48de2cf58f11b1d760ebc"
"8107","Reply to comment received from J. C. Knight regarding “Last Glacial Maximum cirque glaciation in Ireland and implications for reconstructions of the Irish Ice Sheet” by Barth et al. (2016), Quaternary Science Reviews 141, 85–93","Barth, Aaron M.","2016","http://www.sciencedirect.com/science/article/pii/S0277379116303031","58bcc9c5cf58f1502ad28005"
"8108","The environment of the Ethiopian highlands at the Mid Pleistocene Transition: Fauna, flora and hominins in the 850-700 ka sequence of Gombore II (Melka Kunture)","Mussi, M.","2016","http://www.sciencedirect.com/science/article/pii/S0277379116302682","58bcc9c5cf58f1502ad28004"
"8109","Provenance analysis of heavy minerals in beach sands (Falkland Islands/Islas Malvinas) – A view to mineral deposits and the geodynamics of the South Atlantic Ocean","Dill, Harald G.","2017","https://www.sciencedirect.com/science/article/pii/S0895981117301153","5a2e6552cf58f1635d799db6"
"8110","Insights into the tectonic evolution of the North China Craton through comparative tectonic analysis: A record of outward growth of Precambrian continents","Kusky, T.M.","2016","http://www.sciencedirect.com/science/article/pii/S0012825216302835","58b6e209cf58f1218647c0c9"
"8111","Thermal structure of Jupiter's atmosphere near the edge of a 5-μm hot spot in the north equatorial belt","Seiff, Alvin","1998","http://doi.wiley.com/10.1029/98JE01766","56e036f2cf58f165ade82dfa"
"8112","Cysteine and Methionine Derivatives of Aminophenol Ligands: Synthesis, Iron Complexation, Magnetic, Electronic and Redox Investigation","Sheykhi, Hamid","2014","http://doi.wiley.com/10.1002/jccs.201300374","59bb505ecf58f1b5cc1e7263"
